1975-05-07,291.2100
1975-05-08,291.3800
1975-05-09,291.4600
1975-05-12,291.2900
1975-05-13,291.4600
1975-05-14,291.8000
1975-05-15,291.6300
1975-05-16,291.5500
1975-05-19,291.8000
1975-05-20,292.2300
1975-05-21,292.0600
1975-05-22,291.8900
1975-05-23,291.0400
1975-05-27,291.2900
1975-05-28,290.7000
1975-05-29,291.3800
1975-05-30,291.5500
1975-06-02,291.4600
1975-06-03,291.0400
1975-06-04,291.2900
1975-06-05,292.2300
1975-06-06,291.8000
1975-06-09,291.8000
1975-06-10,291.8900
1975-06-11,291.8900
1975-06-12,292.4800
1975-06-13,292.6500
1975-06-16,294.1200
1975-06-17,293.4300
1975-06-18,294.1200
1975-06-19,294.1200
1975-06-20,293.9400
1975-06-23,294.7200
1975-06-24,295.3300
1975-06-25,297.0000
1975-06-26,295.7700
1975-06-27,296.0300
1975-06-30,295.6800
1975-07-01,295.6800
1975-07-02,295.5100
1975-07-03,295.4200
1975-07-07,295.5100
1975-07-08,295.6800
1975-07-09,295.9500
1975-07-10,296.1200
1975-07-11,296.1200
1975-07-14,295.8600
1975-07-15,295.8600
1975-07-16,296.0300
1975-07-17,296.3000
1975-07-18,296.2100
1975-07-21,296.1200
1975-07-22,296.4700
1975-07-23,296.8200
1975-07-24,297.6200
1975-07-25,296.6500
1975-07-28,297.8000
1975-07-29,297.3500
1975-07-30,297.4400
1975-07-31,297.7100
1975-08-01,297.8900
1975-08-04,297.9700
1975-08-05,297.9700
1975-08-06,298.0600
1975-08-07,297.9700
1975-08-08,297.6200
1975-08-11,297.8000
1975-08-12,298.0600
1975-08-13,297.9700
1975-08-14,297.9700
1975-08-15,297.9700
1975-08-18,298.1500
1975-08-19,298.0600
1975-08-20,297.9700
1975-08-21,297.8900
1975-08-22,297.9700
1975-08-25,298.0600
1975-08-26,298.1500
1975-08-27,297.9700
1975-08-28,298.0600
1975-08-29,297.9700
1975-09-02,297.9700
1975-09-03,297.8000
1975-09-04,297.8900
1975-09-05,297.9700
1975-09-08,297.9700
1975-09-09,298.0600
1975-09-10,297.9700
1975-09-11,298.0600
1975-09-12,298.0600
1975-09-15,298.0600
1975-09-16,298.0600
1975-09-17,298.3300
1975-09-18,300.4800
1975-09-19,301.5700
1975-09-22,302.9400
1975-09-23,303.3100
1975-09-24,303.1200
